node_id,timestamp_ms,conductividad,temp_agua,temp_ambiente,humedad,nivel_agua_cm,alerta,tipo_emergencia
nodo_chancay_01,1831680000,361.6,15.1,17.1,73.9,119.7,false,0
nodo_chancay_01,1831740000,355.2,15.6,16.9,76.4,118.9,false,0
nodo_chancay_01,1831800000,340.6,14.9,17.8,71.7,127.7,false,0
nodo_chancay_01,1831860000,383.1,15.2,16.8,71.2,118.3,false,0
nodo_chancay_01,1831920000,377.4,15.2,17.1,74.7,119.3,false,0
nodo_chancay_01,1831980000,358.4,14.7,17.8,75.3,117.3,false,0
nodo_chancay_01,1832040000,352.7,15.2,16.9,74.6,116.1,false,0
nodo_chancay_01,1832100000,350.9,15.2,17.3,79.1,121.4,false,0
nodo_chancay_01,1832160000,321.2,15.2,18.0,77.1,124.7,false,0
nodo_chancay_01,1832220000,365.3,14.8,17.2,78.1,126.0,false,0
nodo_chancay_01,1832280000,371.7,15.1,17.1,73.3,122.2,false,0
nodo_chancay_01,1832340000,362.1,15.4,16.9,76.0,120.1,false,0
nodo_chancay_01,1832400000,358.7,14.9,17.3,71.9,124.2,false,0
nodo_chancay_01,1832460000,362.0,15.2,17.7,72.8,119.7,false,0
nodo_chancay_01,1832520000,347.2,15.3,17.3,76.0,124.0,false,0
nodo_chancay_01,1832580000,352.5,15.2,17.5,72.3,118.1,false,0
nodo_chancay_01,1832640000,357.5,14.8,17.3,72.6,125.0,false,0
nodo_chancay_01,1832700000,370.5,15.0,17.9,76.3,119.6,false,0
nodo_chancay_01,1832760000,380.7,15.2,17.9,72.7,124.1,false,0
nodo_chancay_01,1832820000,356.6,15.4,17.5,77.9,125.3,false,0
nodo_chancay_01,1832880000,344.3,14.8,18.2,74.4,120.7,false,0
nodo_chancay_01,1832940000,360.5,15.3,17.7,74.5,120.1,false,0
nodo_chancay_01,1833000000,390.2,15.1,17.7,75.8,124.1,false,0
nodo_chancay_01,1833060000,345.6,14.9,17.0,74.6,122.3,false,0
nodo_chancay_01,1833120000,373.3,15.0,17.5,75.8,124.0,false,0
nodo_chancay_01,1833180000,380.0,14.8,17.7,72.2,122.5,false,0
nodo_chancay_01,1833240000,354.6,15.3,17.8,66.8,121.1,false,0
nodo_chancay_01,1833300000,349.5,15.0,17.4,70.8,122.5,false,0
nodo_chancay_01,1833360000,368.6,15.0,17.4,73.6,120.6,false,0
nodo_chancay_01,1833420000,365.3,15.3,18.3,76.5,116.8,false,0
nodo_chancay_01,1833480000,370.4,15.1,18.0,81.5,121.3,false,0
nodo_chancay_01,1833540000,391.1,15.2,18.4,73.2,118.6,false,0
nodo_chancay_01,1833600000,362.5,15.4,17.4,73.0,117.6,false,0
nodo_chancay_01,1833660000,342.1,15.2,18.0,76.0,119.2,false,0
nodo_chancay_01,1833720000,361.0,15.1,17.8,75.7,116.5,false,0
nodo_chancay_01,1833780000,363.6,15.1,17.4,75.8,110.7,false,0
nodo_chancay_01,1833840000,379.0,14.9,17.7,74.2,122.1,false,0
nodo_chancay_01,1833900000,357.0,14.8,17.3,69.1,118.3,false,0
nodo_chancay_01,1833960000,353.9,15.4,17.6,75.6,120.9,false,0
nodo_chancay_01,1834020000,339.4,14.6,18.1,74.9,119.5,false,0
nodo_chancay_01,1834080000,368.2,14.9,18.4,70.2,123.1,false,0
nodo_chancay_01,1834140000,410.2,15.0,17.7,76.7,118.6,false,0
nodo_chancay_01,1834200000,356.7,14.9,18.5,77.2,116.2,false,0
nodo_chancay_01,1834260000,366.8,15.1,17.2,76.7,122.6,false,0
nodo_chancay_01,1834320000,351.8,15.4,18.1,73.8,112.9,false,0
nodo_chancay_01,1834380000,340.8,15.4,17.9,75.7,120.7,false,0
nodo_chancay_01,1834440000,366.5,15.3,17.9,72.3,120.6,false,0
nodo_chancay_01,1834500000,360.4,14.9,17.3,70.8,121.9,false,0
nodo_chancay_01,1834560000,324.2,15.2,17.8,74.7,127.2,false,0
nodo_chancay_01,1834620000,384.2,15.2,17.8,70.5,118.9,false,0
nodo_chancay_01,1834680000,366.2,14.9,17.6,74.6,121.4,false,0
nodo_chancay_01,1834740000,361.1,15.0,18.0,74.8,121.9,false,0
nodo_chancay_01,1834800000,353.7,15.1,18.1,72.5,120.3,false,0
nodo_chancay_01,1834860000,366.1,15.3,18.2,80.8,117.5,false,0
nodo_chancay_01,1834920000,366.8,14.8,17.9,73.2,115.4,false,0
nodo_chancay_01,1834980000,366.0,15.1,18.2,75.6,117.9,false,0
nodo_chancay_01,1835040000,376.0,15.2,18.5,74.4,115.9,false,0
nodo_chancay_01,1835100000,379.4,14.8,18.6,77.8,116.2,false,0
nodo_chancay_01,1835160000,390.1,14.9,18.6,74.0,120.2,false,0
nodo_chancay_01,1835220000,347.4,15.2,18.6,71.2,116.1,false,0
nodo_chancay_01,1835280000,351.4,15.0,18.3,76.2,121.8,false,0
nodo_chancay_01,1835340000,365.4,15.1,18.8,70.5,116.6,false,0
nodo_chancay_01,1835400000,348.3,15.3,18.5,72.5,122.5,false,0
nodo_chancay_01,1835460000,350.7,15.3,18.2,73.5,117.1,false,0
nodo_chancay_01,1835520000,367.1,15.3,17.7,73.6,122.1,false,0
nodo_chancay_01,1835580000,373.5,15.2,17.8,74.0,120.6,false,0
nodo_chancay_01,1835640000,379.1,15.2,17.8,73.7,121.7,false,0
nodo_chancay_01,1835700000,357.1,15.2,18.6,75.4,118.8,false,0
nodo_chancay_01,1835760000,366.9,15.3,18.1,73.0,118.5,false,0
nodo_chancay_01,1835820000,363.6,15.4,18.1,76.3,125.2,false,0
nodo_chancay_01,1835880000,360.3,15.1,18.3,72.5,117.0,false,0
nodo_chancay_01,1835940000,347.8,15.1,18.1,71.2,117.6,false,0
nodo_chancay_01,1836000000,345.9,15.5,18.5,71.6,114.1,false,0
nodo_chancay_01,1836060000,370.0,15.3,17.9,73.8,117.8,false,0
nodo_chancay_01,1836120000,347.5,15.0,18.8,77.9,115.6,false,0
nodo_chancay_01,1836180000,333.3,15.2,18.8,74.9,125.0,false,0
nodo_chancay_01,1836240000,359.5,15.5,18.5,73.6,122.1,false,0
nodo_chancay_01,1836300000,381.8,14.9,18.3,74.9,118.1,false,0
nodo_chancay_01,1836360000,318.1,15.3,18.7,71.4,122.4,false,0
nodo_chancay_01,1836420000,355.7,15.1,19.1,69.9,111.6,false,0
nodo_chancay_01,1836480000,370.1,15.4,17.9,72.0,116.7,false,0
nodo_chancay_01,1836540000,332.6,15.1,18.9,71.9,122.2,false,0
nodo_chancay_01,1836600000,356.8,14.9,18.6,82.2,116.5,false,0
nodo_chancay_01,1836660000,342.9,15.1,18.5,80.8,118.1,false,0
nodo_chancay_01,1836720000,344.9,15.5,18.6,80.7,122.8,false,0
nodo_chancay_01,1836780000,354.0,14.7,18.3,71.4,121.2,false,0
nodo_chancay_01,1836840000,343.2,15.2,18.1,80.3,116.3,false,0
nodo_chancay_01,1836900000,341.9,15.0,19.0,72.9,118.9,false,0
nodo_chancay_01,1836960000,359.1,15.2,19.0,79.9,118.1,false,0
nodo_chancay_01,1837020000,393.4,15.3,18.8,76.3,117.9,false,0
nodo_chancay_01,1837080000,371.4,15.3,19.2,72.0,118.2,false,0
nodo_chancay_01,1837140000,375.2,15.3,19.3,80.0,123.7,false,0
nodo_chancay_01,1837200000,372.0,15.3,19.2,79.8,117.6,false,0
nodo_chancay_01,1837260000,349.5,15.2,19.2,71.8,123.5,false,0
nodo_chancay_01,1837320000,364.7,15.6,19.3,76.0,122.6,false,0
nodo_chancay_01,1837380000,376.5,15.1,19.1,69.2,122.9,false,0
nodo_chancay_01,1837440000,372.4,15.3,18.9,73.8,121.6,false,0
nodo_chancay_01,1837500000,362.9,15.5,18.9,73.8,121.6,false,0
nodo_chancay_01,1837560000,367.8,15.2,19.0,73.8,120.6,false,0
nodo_chancay_01,1837620000,396.9,15.6,18.6,79.8,118.4,false,0
nodo_chancay_01,1837680000,372.6,15.3,19.3,71.0,124.7,false,0
nodo_chancay_01,1837740000,355.3,15.1,19.0,74.3,118.8,false,0
nodo_chancay_01,1837800000,358.9,15.4,19.5,77.3,119.7,false,0
nodo_chancay_01,1837860000,344.2,15.0,18.8,71.1,122.0,false,0
nodo_chancay_01,1837920000,395.2,15.1,19.8,72.3,121.4,false,0
nodo_chancay_01,1837980000,384.1,15.1,18.8,78.3,116.2,false,0
nodo_chancay_01,1838040000,361.2,15.1,18.7,79.0,119.5,false,0
nodo_chancay_01,1838100000,392.7,15.2,19.3,73.7,119.4,false,0
nodo_chancay_01,1838160000,369.5,15.2,19.6,77.6,123.9,false,0
nodo_chancay_01,1838220000,353.5,15.1,19.2,79.7,121.4,false,0
nodo_chancay_01,1838280000,373.6,15.3,19.3,73.8,125.3,false,0
nodo_chancay_01,1838340000,366.0,15.6,19.1,77.4,119.7,false,0
nodo_chancay_01,1838400000,372.6,15.5,19.0,73.7,119.8,false,0
nodo_chancay_01,1838460000,339.5,15.5,19.3,70.9,119.8,false,0
nodo_chancay_01,1838520000,347.8,15.5,19.1,75.0,121.4,false,0
nodo_chancay_01,1838580000,382.3,15.4,19.7,74.3,128.2,false,0
nodo_chancay_01,1838640000,385.4,15.5,19.8,72.2,120.3,false,0
nodo_chancay_01,1838700000,381.2,15.4,19.0,74.0,117.3,false,0
nodo_chancay_01,1838760000,393.3,15.3,18.8,74.3,121.0,false,0
nodo_chancay_01,1838820000,368.7,15.4,19.9,75.8,118.0,false,0
nodo_chancay_01,1838880000,367.6,14.7,19.2,78.1,118.4,false,0
nodo_chancay_01,1838940000,346.3,15.5,19.0,78.1,120.6,false,0
nodo_chancay_01,1839000000,351.3,15.2,19.8,74.7,125.5,false,0
nodo_chancay_01,1839060000,330.2,15.6,19.8,73.4,119.1,false,0
nodo_chancay_01,1839120000,355.2,15.5,19.9,79.0,120.9,false,0
nodo_chancay_01,1839180000,329.1,15.2,18.8,74.7,119.9,false,0
nodo_chancay_01,1839240000,376.2,15.1,19.5,73.2,122.0,false,0
nodo_chancay_01,1839300000,365.8,15.3,19.4,75.5,113.1,false,0
nodo_chancay_01,1839360000,329.6,15.1,19.9,69.5,119.2,false,0
nodo_chancay_01,1839420000,357.2,15.4,19.7,73.6,119.6,false,0
nodo_chancay_01,1839480000,389.5,15.4,19.0,73.4,120.8,false,0
nodo_chancay_01,1839540000,358.1,15.4,20.0,72.6,122.3,false,0
nodo_chancay_01,1839600000,345.0,15.3,19.5,76.1,124.1,false,0
nodo_chancay_01,1839660000,333.2,15.5,19.9,78.2,120.3,false,0
nodo_chancay_01,1839720000,333.7,15.4,19.4,80.1,124.6,false,0
nodo_chancay_01,1839780000,368.0,15.8,19.4,73.5,122.4,false,0
nodo_chancay_01,1839840000,353.5,15.6,19.7,74.2,123.4,false,0
nodo_chancay_01,1839900000,354.7,15.6,19.7,73.0,121.3,false,0
nodo_chancay_01,1839960000,353.6,15.2,20.2,76.6,121.0,false,0
nodo_chancay_01,1840020000,357.9,15.2,18.6,69.4,124.1,false,0
nodo_chancay_01,1840080000,341.6,15.2,20.0,73.8,121.3,false,0
nodo_chancay_01,1840140000,364.7,15.6,19.9,75.9,121.6,false,0
nodo_chancay_01,1840200000,338.7,15.3,20.3,73.1,117.3,false,0
nodo_chancay_01,1840260000,348.7,15.4,20.4,73.7,120.0,false,0
nodo_chancay_01,1840320000,375.2,15.5,19.7,78.0,119.0,false,0
nodo_chancay_01,1840380000,365.6,15.9,20.1,74.8,122.9,false,0
nodo_chancay_01,1840440000,370.3,15.5,20.0,78.6,121.6,false,0
nodo_chancay_01,1840500000,392.3,15.0,19.6,79.9,121.9,false,0
nodo_chancay_01,1840560000,359.1,15.4,19.7,76.6,119.3,false,0
nodo_chancay_01,1840620000,360.3,15.3,20.2,74.1,118.8,false,0
nodo_chancay_01,1840680000,356.0,15.4,20.3,79.7,120.9,false,0
nodo_chancay_01,1840740000,353.3,15.4,19.8,67.4,123.6,false,0
nodo_chancay_01,1840800000,344.8,15.5,19.7,70.3,117.3,false,0
nodo_chancay_01,1840860000,361.3,15.5,20.3,77.3,118.6,false,0
nodo_chancay_01,1840920000,365.3,15.7,19.9,82.4,125.9,false,0
nodo_chancay_01,1840980000,366.2,15.2,19.8,77.0,116.9,false,0
nodo_chancay_01,1841040000,361.0,15.6,19.9,75.6,123.4,false,0
nodo_chancay_01,1841100000,373.9,15.8,20.8,73.6,115.0,false,0
nodo_chancay_01,1841160000,360.4,15.7,20.7,76.7,118.2,false,0
nodo_chancay_01,1841220000,353.9,15.7,20.7,78.5,122.4,false,0
nodo_chancay_01,1841280000,346.1,15.5,20.9,77.2,118.5,false,0
nodo_chancay_01,1841340000,336.8,15.7,20.4,75.2,118.9,false,0
nodo_chancay_01,1841400000,381.9,16.0,20.4,78.1,114.9,false,0
nodo_chancay_01,1841460000,349.5,15.7,19.9,75.9,117.2,false,0
nodo_chancay_01,1841520000,346.1,15.5,20.3,76.5,115.4,false,0
nodo_chancay_01,1841580000,353.7,15.6,20.6,77.9,116.1,false,0
nodo_chancay_01,1841640000,355.8,15.5,20.3,72.2,122.2,false,0
nodo_chancay_01,1841700000,384.6,15.8,20.2,74.9,116.1,false,0
nodo_chancay_01,1841760000,355.1,15.5,20.7,75.3,120.9,false,0
nodo_chancay_01,1841820000,399.5,15.5,20.4,71.4,119.7,false,0
nodo_chancay_01,1841880000,361.0,15.9,20.6,71.7,116.7,false,0
nodo_chancay_01,1841940000,390.9,15.5,20.7,73.1,116.5,false,0
nodo_chancay_01,1842000000,373.4,15.8,19.7,78.1,121.7,false,0
nodo_chancay_01,1842060000,365.4,15.6,20.9,74.4,122.0,false,0
nodo_chancay_01,1842120000,383.7,15.7,20.2,75.4,123.6,false,0
nodo_chancay_01,1842180000,376.8,15.9,20.7,75.9,119.5,false,0
nodo_chancay_01,1842240000,369.5,16.1,20.5,76.9,118.6,false,0
nodo_chancay_01,1842300000,394.8,15.5,20.2,76.5,114.5,false,0
nodo_chancay_01,1842360000,352.5,15.9,20.9,75.2,120.0,false,0
nodo_chancay_01,1842420000,345.1,15.8,20.2,74.6,115.8,false,0
nodo_chancay_01,1842480000,349.9,15.4,20.9,78.3,118.3,false,0
nodo_chancay_01,1842540000,386.3,16.0,20.8,73.5,119.0,false,0
nodo_chancay_01,1842600000,381.8,15.5,20.0,79.1,116.9,false,0
nodo_chancay_01,1842660000,352.1,15.5,20.9,73.3,124.1,false,0
nodo_chancay_01,1842720000,324.7,15.8,21.0,74.1,127.5,false,0
nodo_chancay_01,1842780000,356.9,15.9,20.4,77.1,124.4,false,0
nodo_chancay_01,1842840000,344.8,15.4,20.5,82.1,124.3,false,0
nodo_chancay_01,1842900000,352.6,15.6,20.9,69.2,121.4,false,0
nodo_chancay_01,1842960000,344.2,15.9,21.5,77.6,122.9,false,0
nodo_chancay_01,1843020000,335.9,15.7,20.4,76.4,122.4,false,0
nodo_chancay_01,1843080000,388.2,15.7,21.6,73.6,118.8,false,0
nodo_chancay_01,1843140000,349.7,15.6,20.8,76.1,123.7,false,0
nodo_chancay_01,1843200000,381.2,15.7,21.3,71.4,118.3,false,0
nodo_chancay_01,1843260000,356.7,15.9,21.0,72.6,123.5,false,0
nodo_chancay_01,1843320000,343.0,15.7,21.0,76.3,122.6,false,0
nodo_chancay_01,1843380000,367.6,15.9,20.6,72.0,119.5,false,0
nodo_chancay_01,1843440000,354.1,15.9,21.7,75.5,116.6,false,0
nodo_chancay_01,1843500000,356.9,15.8,20.4,73.0,122.4,false,0
nodo_chancay_01,1843560000,362.2,15.6,20.8,73.6,117.2,false,0
nodo_chancay_01,1843620000,347.8,15.6,21.3,78.2,121.3,false,0
nodo_chancay_01,1843680000,335.7,16.1,22.0,71.5,121.0,false,0
nodo_chancay_01,1843740000,359.2,15.9,21.3,74.9,120.4,false,0
nodo_chancay_01,1843800000,374.5,16.1,21.7,76.4,120.8,false,0
nodo_chancay_01,1843860000,346.5,15.9,21.3,75.8,119.2,false,0
nodo_chancay_01,1843920000,362.3,15.8,21.2,73.2,117.4,false,0
nodo_chancay_01,1843980000,382.6,16.0,21.8,76.1,121.6,false,0
nodo_chancay_01,1844040000,358.7,15.2,21.0,71.9,126.0,false,0
nodo_chancay_01,1844100000,361.3,15.8,20.6,73.5,123.0,false,0
nodo_chancay_01,1844160000,360.8,15.8,21.5,79.8,122.1,false,0
nodo_chancay_01,1844220000,349.8,16.2,21.9,76.9,118.6,false,0
nodo_chancay_01,1844280000,345.1,15.9,21.6,75.0,128.4,false,0
nodo_chancay_01,1844340000,345.2,15.6,21.4,76.3,121.7,false,0
nodo_chancay_01,1844400000,365.5,16.1,21.0,72.6,121.0,false,0
nodo_chancay_01,1844460000,371.4,16.0,21.6,75.8,122.4,false,0
nodo_chancay_01,1844520000,372.1,16.0,21.6,73.6,117.0,false,0
nodo_chancay_01,1844580000,354.3,16.0,22.2,73.3,120.7,false,0
nodo_chancay_01,1844640000,376.4,15.8,21.6,74.6,122.6,false,0
nodo_chancay_01,1844700000,364.6,15.6,20.5,73.2,120.3,false,0
nodo_chancay_01,1844760000,361.1,15.9,21.2,75.4,115.4,false,0
nodo_chancay_01,1844820000,309.9,15.7,22.6,76.2,122.3,false,0
nodo_chancay_01,1844880000,347.7,15.9,21.4,74.2,119.3,false,0
nodo_chancay_01,1844940000,337.2,15.7,21.4,66.4,123.7,false,0
nodo_chancay_01,1845000000,369.4,16.1,20.9,72.4,119.9,false,0
nodo_chancay_01,1845060000,361.4,16.1,21.7,71.8,117.5,false,0
nodo_chancay_01,1845120000,343.9,15.8,21.7,76.1,120.6,false,0
nodo_chancay_01,1845180000,364.6,15.8,21.5,72.8,120.4,false,0
nodo_chancay_01,1845240000,338.6,15.9,21.6,73.5,122.9,false,0
nodo_chancay_01,1845300000,344.3,16.0,21.9,77.5,121.4,false,0
nodo_chancay_01,1845360000,349.3,16.0,21.8,72.7,117.8,false,0
nodo_chancay_01,1845420000,368.1,16.1,21.1,75.6,121.7,false,0
nodo_chancay_01,1845480000,381.0,16.2,21.9,73.1,122.8,false,0
nodo_chancay_01,1845540000,351.2,16.0,21.8,73.6,117.6,false,0
nodo_chancay_01,1845600000,379.8,16.1,22.0,71.5,120.6,false,0
nodo_chancay_01,1845660000,360.7,16.3,22.4,73.4,116.8,false,0
nodo_chancay_01,1845720000,363.5,15.6,22.1,76.5,124.4,false,0
nodo_chancay_01,1845780000,359.0,15.9,22.5,72.1,123.0,false,0
nodo_chancay_01,1845840000,357.0,16.1,22.6,72.9,118.7,false,0
nodo_chancay_01,1845900000,366.6,15.7,22.1,81.6,118.5,false,0
nodo_chancay_01,1845960000,371.1,16.5,22.1,75.8,119.9,false,0
nodo_chancay_01,1846020000,346.7,16.0,22.2,76.0,119.9,false,0
nodo_chancay_01,1846080000,357.2,16.3,21.7,73.1,119.4,false,0
nodo_chancay_01,1846140000,385.0,16.3,21.8,78.1,119.9,false,0
nodo_chancay_01,1846200000,362.7,16.0,22.0,78.6,116.8,false,0
nodo_chancay_01,1846260000,364.3,16.2,21.4,73.2,116.7,false,0
nodo_chancay_01,1846320000,377.5,16.0,21.3,78.2,116.9,false,0
nodo_chancay_01,1846380000,352.5,16.3,21.9,79.0,120.6,false,0
nodo_chancay_01,1846440000,359.5,16.1,21.8,68.8,123.2,false,0
nodo_chancay_01,1846500000,372.3,16.5,22.4,77.6,126.5,false,0
nodo_chancay_01,1846560000,378.6,16.0,21.4,72.7,124.8,false,0
nodo_chancay_01,1846620000,324.5,15.9,22.2,79.0,117.6,false,0
nodo_chancay_01,1846680000,348.9,16.0,22.4,72.6,123.6,false,0
nodo_chancay_01,1846740000,345.0,16.0,22.5,76.8,120.5,false,0
nodo_chancay_01,1846800000,358.1,16.1,22.6,69.7,121.7,false,0
nodo_chancay_01,1846860000,346.2,16.1,22.1,78.3,124.8,false,0
nodo_chancay_01,1846920000,370.0,16.4,22.4,75.2,123.9,false,0
nodo_chancay_01,1846980000,362.6,16.1,22.3,78.9,118.2,false,0
nodo_chancay_01,1847040000,373.3,16.3,22.0,72.9,119.1,false,0
nodo_chancay_01,1847100000,374.3,16.2,22.1,75.6,119.7,false,0
nodo_chancay_01,1847160000,370.2,16.2,21.8,79.6,120.5,false,0
nodo_chancay_01,1847220000,355.0,15.9,22.5,74.9,121.3,false,0
nodo_chancay_01,1847280000,361.6,16.3,22.4,76.3,124.6,false,0
nodo_chancay_01,1847340000,353.1,16.3,22.2,77.1,119.7,false,0
nodo_chancay_01,1847400000,339.5,16.1,22.8,70.3,118.9,false,0
nodo_chancay_01,1847460000,374.3,16.4,22.7,73.4,120.5,false,0
nodo_chancay_01,1847520000,358.7,16.2,22.9,78.4,118.3,false,0
nodo_chancay_01,1847580000,337.5,16.3,22.6,68.9,124.6,false,0
nodo_chancay_01,1847640000,368.1,16.1,22.3,78.4,116.6,false,0
nodo_chancay_01,1847700000,356.6,16.4,22.3,73.2,113.7,false,0
nodo_chancay_01,1847760000,329.1,16.5,22.9,81.2,117.4,false,0
nodo_chancay_01,1847820000,339.4,16.4,22.1,76.3,113.8,false,0
nodo_chancay_01,1847880000,349.5,16.3,22.5,72.6,121.0,false,0
nodo_chancay_01,1847940000,363.2,16.6,22.8,77.9,116.2,false,0
nodo_chancay_01,1848000000,371.8,15.8,22.4,79.3,126.3,false,0
nodo_chancay_01,1848060000,371.3,15.9,22.6,76.8,120.6,false,0
nodo_chancay_01,1848120000,369.0,15.9,22.3,73.7,119.1,false,0
nodo_chancay_01,1848180000,359.5,16.2,22.6,79.3,116.4,false,0
nodo_chancay_01,1848240000,385.8,16.1,23.5,72.2,120.6,false,0
nodo_chancay_01,1848300000,370.5,16.4,22.3,78.2,125.3,false,0
nodo_chancay_01,1848360000,363.3,15.8,23.2,67.8,114.3,false,0
nodo_chancay_01,1848420000,368.5,16.5,22.9,75.4,122.4,false,0
nodo_chancay_01,1848480000,354.0,16.5,21.4,73.3,117.5,false,0
nodo_chancay_01,1848540000,359.1,16.7,22.3,70.9,123.4,false,0
nodo_chancay_01,1848600000,328.8,16.3,22.6,78.9,117.7,false,0
nodo_chancay_01,1848660000,354.2,16.6,22.6,68.6,124.6,false,0
nodo_chancay_01,1848720000,386.4,16.3,22.8,79.2,121.8,false,0
nodo_chancay_01,1848780000,362.2,16.0,23.0,70.4,116.9,false,0
nodo_chancay_01,1848840000,361.6,16.3,23.8,78.2,117.2,false,0
nodo_chancay_01,1848900000,375.0,16.3,22.8,72.7,119.3,false,0
nodo_chancay_01,1848960000,365.4,16.4,22.6,69.1,116.8,false,0
nodo_chancay_01,1849020000,348.2,16.6,22.4,73.6,115.2,false,0
nodo_chancay_01,1849080000,360.4,16.4,22.8,76.7,123.7,false,0
nodo_chancay_01,1849140000,343.0,16.2,22.4,72.3,114.2,false,0
nodo_chancay_01,1849200000,362.8,16.3,22.8,75.8,124.9,false,0
nodo_chancay_01,1849260000,347.4,16.4,22.5,77.1,118.7,false,0
nodo_chancay_01,1849320000,373.9,16.7,22.5,79.5,121.4,false,0
nodo_chancay_01,1849380000,352.3,16.6,23.4,75.2,126.9,false,0
nodo_chancay_01,1849440000,347.6,16.6,23.2,78.5,122.1,false,0
nodo_chancay_01,1849500000,358.3,16.5,23.0,77.5,118.1,false,0
nodo_chancay_01,1849560000,365.5,16.7,23.3,74.7,125.4,false,0
nodo_chancay_01,1849620000,341.9,16.4,23.0,78.4,114.5,false,0
nodo_chancay_01,1849680000,352.2,16.3,23.4,77.7,120.7,false,0
nodo_chancay_01,1849740000,361.6,16.6,23.0,74.5,123.9,false,0
nodo_chancay_01,1849800000,380.1,16.6,23.6,77.1,118.6,false,0
nodo_chancay_01,1849860000,322.1,16.4,23.3,75.8,116.9,false,0
nodo_chancay_01,1849920000,369.2,16.5,23.7,76.6,116.3,false,0
nodo_chancay_01,1849980000,354.2,16.5,23.0,80.6,119.7,false,0
nodo_chancay_01,1850040000,352.6,16.3,22.9,72.6,114.0,false,0
nodo_chancay_01,1850100000,349.8,16.8,22.9,75.8,114.3,false,0
nodo_chancay_01,1850160000,354.5,16.3,23.5,75.1,118.1,false,0
nodo_chancay_01,1850220000,369.3,16.3,23.3,77.4,118.7,false,0
nodo_chancay_01,1850280000,351.9,16.6,23.5,73.6,121.0,false,0
nodo_chancay_01,1850340000,384.9,16.6,24.1,73.3,119.0,false,0
nodo_chancay_01,1850400000,369.4,16.3,22.6,74.8,117.9,false,0
nodo_chancay_01,1850460000,363.0,16.6,23.9,76.4,123.8,false,0
nodo_chancay_01,1850520000,357.5,16.5,23.5,73.6,121.1,false,0
nodo_chancay_01,1850580000,377.8,16.2,23.9,67.0,125.6,false,0
nodo_chancay_01,1850640000,380.0,16.7,22.9,72.1,119.9,false,0
nodo_chancay_01,1850700000,342.6,16.4,23.3,79.2,115.1,false,0
nodo_chancay_01,1850760000,349.5,16.6,23.8,79.6,117.9,false,0
nodo_chancay_01,1850820000,369.5,16.4,23.4,73.5,116.4,false,0
nodo_chancay_01,1850880000,374.1,16.5,23.8,80.4,120.4,false,0
nodo_chancay_01,1850940000,355.5,16.6,24.1,74.0,120.5,false,0
nodo_chancay_01,1851000000,348.9,16.1,24.1,70.4,116.3,false,0
nodo_chancay_01,1851060000,361.2,16.9,23.0,74.1,119.3,false,0
nodo_chancay_01,1851120000,382.2,16.7,23.3,77.2,121.3,false,0
nodo_chancay_01,1851180000,360.6,16.7,23.3,73.3,117.0,false,0
nodo_chancay_01,1851240000,341.0,16.8,24.0,76.8,129.7,false,0
nodo_chancay_01,1851300000,361.6,16.8,24.3,75.8,118.5,false,0
nodo_chancay_01,1851360000,371.7,16.9,23.4,74.1,119.4,false,0
nodo_chancay_01,1851420000,358.5,16.6,23.5,77.3,118.0,false,0
nodo_chancay_01,1851480000,378.9,16.5,24.3,78.7,115.8,false,0
nodo_chancay_01,1851540000,373.0,16.5,24.2,75.5,117.7,false,0
nodo_chancay_01,1851600000,359.1,16.2,23.9,76.8,118.3,false,0
nodo_chancay_01,1851660000,360.6,16.7,24.8,70.6,121.2,false,0
nodo_chancay_01,1851720000,332.4,16.7,24.0,79.2,120.3,false,0
nodo_chancay_01,1851780000,378.2,16.6,23.8,73.4,116.4,false,0
nodo_chancay_01,1851840000,355.1,16.9,23.2,72.4,121.4,false,0
nodo_chancay_01,1851900000,354.0,16.5,22.7,77.7,120.2,false,0
nodo_chancay_01,1851960000,351.8,16.5,24.6,73.8,123.7,false,0
nodo_chancay_01,1852020000,366.9,16.7,23.3,72.9,126.1,false,0
nodo_chancay_01,1852080000,343.1,16.9,23.9,74.1,122.0,false,0
nodo_chancay_01,1852140000,345.2,16.7,23.6,71.4,122.1,false,0
nodo_chancay_01,1852200000,359.2,16.7,23.1,72.9,117.7,false,0
nodo_chancay_01,1852260000,350.6,16.7,24.5,78.1,119.6,false,0
nodo_chancay_01,1852320000,365.0,16.8,24.1,78.5,112.5,false,0
nodo_chancay_01,1852380000,351.2,16.6,23.6,75.2,118.6,false,0
nodo_chancay_01,1852440000,383.9,16.7,23.9,73.0,121.5,false,0
nodo_chancay_01,1852500000,370.4,16.6,23.8,76.2,124.8,false,0
nodo_chancay_01,1852560000,370.2,16.7,23.8,69.3,119.2,false,0
nodo_chancay_01,1852620000,350.9,16.8,24.7,78.5,119.1,false,0
nodo_chancay_01,1852680000,396.1,16.8,24.0,74.8,118.7,false,0
nodo_chancay_01,1852740000,353.4,16.7,23.6,71.9,117.3,false,0
nodo_chancay_01,1852800000,349.3,16.9,24.2,79.5,117.1,false,0
nodo_chancay_01,1852860000,370.6,16.8,24.5,75.1,117.4,false,0
nodo_chancay_01,1852920000,362.9,16.7,23.8,73.7,123.8,false,0
nodo_chancay_01,1852980000,347.7,16.9,24.7,81.1,119.4,false,0
nodo_chancay_01,1853040000,392.9,16.8,24.6,73.4,116.6,false,0
