node_id,timestamp_ms,tds_ppm,ph,turbidez_ntu,temp_agua_c,temp_ambiente_c,nivel_m,alerta,estado_mapek
nodo_chancay_01,2256540000,227.9,7.36,18.7,15.1,16.5,1.14,false,0
nodo_chancay_01,2256600000,223.7,7.45,21.5,14.9,16.0,1.18,false,0
nodo_chancay_01,2256660000,228.9,7.64,14.7,15.1,16.5,1.21,false,0
nodo_chancay_01,2256720000,230.3,7.52,6.9,15.2,16.3,1.25,false,0
nodo_chancay_01,2256780000,230.2,7.54,8.1,15.0,16.3,1.21,false,0
nodo_chancay_01,2256840000,217.4,7.38,20.2,15.1,15.3,1.16,false,0
nodo_chancay_01,2256900000,238.9,7.34,14.2,15.2,15.9,1.19,false,0
nodo_chancay_01,2256960000,224.5,7.17,18.8,15.2,15.7,1.19,false,0
nodo_chancay_01,2257020000,223.4,7.33,22.1,15.0,15.5,1.26,false,0
nodo_chancay_01,2257080000,223.0,7.25,20.1,15.5,16.0,1.22,false,0
nodo_chancay_01,2257140000,219.5,7.47,18.9,15.2,16.7,1.16,false,0
nodo_chancay_01,2257200000,232.7,7.37,12.2,15.1,15.8,1.17,false,0
nodo_chancay_01,2257260000,238.9,7.26,26.0,14.9,16.4,1.23,false,0
nodo_chancay_01,2257320000,222.8,7.44,10.3,15.0,16.2,1.23,false,0
nodo_chancay_01,2257380000,211.6,7.42,19.1,15.0,15.8,1.21,false,0
nodo_chancay_01,2257440000,219.7,7.28,16.7,15.4,16.8,1.2,false,0
nodo_chancay_01,2257500000,225.5,7.54,17.8,14.7,16.1,1.22,false,0
nodo_chancay_01,2257560000,217.7,7.31,8.4,15.0,15.6,1.22,false,0
nodo_chancay_01,2257620000,224.0,7.45,24.4,15.0,16.6,1.18,false,0
nodo_chancay_01,2257680000,224.5,7.38,3.4,15.1,16.6,1.2,false,0
nodo_chancay_01,2257740000,229.8,7.55,2.5,15.0,15.8,1.19,false,0
nodo_chancay_01,2257800000,215.5,7.48,6.0,15.0,16.7,1.18,false,0
nodo_chancay_01,2257860000,235.8,7.28,20.2,14.9,16.1,1.19,false,0
nodo_chancay_01,2257920000,246.6,7.57,5.6,15.2,16.5,1.21,false,0
nodo_chancay_01,2257980000,244.3,7.26,10.5,15.1,15.8,1.24,false,0
nodo_chancay_01,2258040000,224.2,7.28,14.9,15.3,16.0,1.18,false,0
nodo_chancay_01,2258100000,236.7,7.55,17.4,15.2,16.0,1.2,false,0
nodo_chancay_01,2258160000,235.5,7.39,12.8,15.3,16.6,1.24,false,0
nodo_chancay_01,2258220000,229.6,7.42,22.9,15.2,16.2,1.18,false,0
nodo_chancay_01,2258280000,231.8,7.43,12.7,14.7,16.0,1.13,false,0
nodo_chancay_01,2258340000,236.8,7.28,19.4,15.0,16.3,1.23,false,0
nodo_chancay_01,2258400000,238.8,7.58,23.1,15.0,15.5,1.25,false,0
nodo_chancay_01,2258460000,221.9,7.61,14.0,14.9,15.9,1.19,false,0
nodo_chancay_01,2258520000,237.5,7.2,11.0,15.0,17.2,1.23,false,0
nodo_chancay_01,2258580000,246.7,7.35,8.7,15.2,16.0,1.21,false,0
nodo_chancay_01,2258640000,238.8,7.46,15.9,15.2,16.3,1.17,false,0
nodo_chancay_01,2258700000,245.4,7.38,20.0,15.3,16.3,1.23,false,0
nodo_chancay_01,2258760000,204.2,7.34,15.1,15.3,16.7,1.23,false,0
nodo_chancay_01,2258820000,236.0,7.45,14.1,15.4,16.7,1.19,false,0
nodo_chancay_01,2258880000,232.6,7.46,4.5,15.0,16.7,1.22,false,0
nodo_chancay_01,2258940000,240.3,7.56,15.7,15.2,16.2,1.18,false,0
nodo_chancay_01,2259000000,218.7,7.22,13.4,15.2,17.0,1.21,false,0
nodo_chancay_01,2259060000,224.9,7.29,14.6,15.0,16.8,1.22,false,0
nodo_chancay_01,2259120000,239.0,7.31,12.8,15.0,16.1,1.2,false,0
nodo_chancay_01,2259180000,219.4,7.63,22.1,15.1,16.4,1.17,false,0
nodo_chancay_01,2259240000,232.4,7.54,15.9,15.0,15.8,1.2,false,0
nodo_chancay_01,2259300000,229.8,7.42,15.5,15.1,16.3,1.21,false,0
nodo_chancay_01,2259360000,228.0,7.38,21.3,14.8,16.2,1.17,false,0
nodo_chancay_01,2259420000,235.7,7.43,16.3,15.0,16.3,1.23,false,0
nodo_chancay_01,2259480000,218.8,7.51,19.8,15.2,16.7,1.18,false,0
nodo_chancay_01,2259540000,222.2,7.36,19.1,15.1,16.7,1.19,false,0
nodo_chancay_01,2259600000,228.6,7.42,17.6,15.1,16.3,1.16,false,0
nodo_chancay_01,2259660000,218.0,7.36,13.5,15.2,16.4,1.22,false,0
nodo_chancay_01,2259720000,242.3,7.25,16.4,14.9,15.5,1.28,false,0
nodo_chancay_01,2259780000,222.0,7.21,16.5,14.9,16.1,1.19,false,0
nodo_chancay_01,2259840000,237.9,7.32,24.8,15.0,16.2,1.18,false,0
nodo_chancay_01,2259900000,221.2,7.35,14.5,14.7,16.1,1.19,false,0
nodo_chancay_01,2259960000,237.0,7.43,17.0,14.8,16.1,1.2,false,0
nodo_chancay_01,2260020000,213.9,7.42,13.2,14.6,16.7,1.21,false,0
nodo_chancay_01,2260080000,244.1,7.25,13.8,14.8,16.5,1.23,false,0
nodo_chancay_01,2260140000,241.4,7.39,13.2,15.0,16.1,1.22,false,0
nodo_chancay_01,2260200000,224.5,7.34,9.4,15.1,16.8,1.19,false,0
nodo_chancay_01,2260260000,221.7,7.37,16.9,14.9,16.1,1.21,false,0
nodo_chancay_01,2260320000,234.6,7.4,12.4,14.8,15.9,1.15,false,0
nodo_chancay_01,2260380000,214.7,7.52,19.8,14.8,15.8,1.18,false,0
nodo_chancay_01,2260440000,230.3,7.34,20.7,15.0,16.4,1.18,false,0
nodo_chancay_01,2260500000,221.9,7.56,14.3,15.3,17.1,1.2,false,0
nodo_chancay_01,2260560000,227.5,7.26,18.5,15.0,16.4,1.14,false,0
nodo_chancay_01,2260620000,223.6,7.3,2.9,15.2,16.9,1.22,false,0
nodo_chancay_01,2260680000,222.0,7.38,14.5,14.5,16.3,1.17,false,0
nodo_chancay_01,2260740000,247.0,7.27,13.4,15.3,16.6,1.22,false,0
nodo_chancay_01,2260800000,237.8,7.26,20.7,15.2,16.9,1.24,false,0
nodo_chancay_01,2260860000,215.2,7.4,12.8,15.1,16.9,1.27,false,0
nodo_chancay_01,2260920000,221.2,7.26,19.7,15.0,16.1,1.15,false,0
nodo_chancay_01,2260980000,238.6,7.29,19.2,15.1,17.0,1.23,false,0
nodo_chancay_01,2261040000,239.7,7.38,4.3,14.9,16.6,1.19,false,0
nodo_chancay_01,2261100000,216.1,7.56,16.6,14.8,17.2,1.21,false,0
nodo_chancay_01,2261160000,237.0,7.37,23.4,15.1,17.0,1.19,false,0
nodo_chancay_01,2261220000,232.7,7.4,18.4,14.8,17.4,1.17,false,0
nodo_chancay_01,2261280000,210.6,7.28,14.6,15.0,17.7,1.2,false,0
nodo_chancay_01,2261340000,226.0,7.29,9.3,15.2,17.0,1.21,false,0
nodo_chancay_01,2261400000,228.6,7.16,10.4,14.7,17.3,1.25,false,0
nodo_chancay_01,2261460000,230.5,7.29,19.5,14.8,16.7,1.16,false,0
nodo_chancay_01,2261520000,216.8,7.47,2.0,15.3,16.9,1.2,false,0
nodo_chancay_01,2261580000,222.4,7.33,17.6,15.0,17.2,1.16,false,0
nodo_chancay_01,2261640000,223.8,7.41,15.7,15.2,17.2,1.18,false,0
nodo_chancay_01,2261700000,224.6,7.41,14.1,15.3,17.0,1.22,false,0
nodo_chancay_01,2261760000,224.8,7.46,15.5,15.1,17.1,1.19,false,0
nodo_chancay_01,2261820000,228.7,7.56,10.5,15.4,17.6,1.21,false,0
nodo_chancay_01,2261880000,233.1,7.45,19.5,14.7,16.7,1.25,false,0
nodo_chancay_01,2261940000,247.7,7.37,14.8,14.9,16.9,1.18,false,0
nodo_chancay_01,2262000000,238.7,7.47,16.9,15.2,16.8,1.16,false,0
nodo_chancay_01,2262060000,243.2,7.42,9.1,15.1,16.7,1.17,false,0
nodo_chancay_01,2262120000,225.2,7.17,11.2,14.9,17.1,1.19,false,0
nodo_chancay_01,2262180000,220.0,7.27,16.5,14.8,17.2,1.09,false,0
nodo_chancay_01,2262240000,238.0,7.37,25.5,15.2,17.4,1.21,false,0
nodo_chancay_01,2262300000,229.8,7.33,17.7,14.8,16.1,1.29,false,0
nodo_chancay_01,2262360000,237.3,7.38,23.5,14.9,17.1,1.14,false,0
nodo_chancay_01,2262420000,221.2,7.15,25.8,15.1,17.4,1.16,false,0
nodo_chancay_01,2262480000,236.5,7.47,14.0,15.1,17.1,1.19,false,0
nodo_chancay_01,2262540000,228.2,7.38,21.4,14.8,17.3,1.23,false,0
nodo_chancay_01,2262600000,225.4,7.51,15.1,15.0,17.0,1.18,false,0
nodo_chancay_01,2262660000,226.3,7.39,11.4,14.8,17.4,1.2,false,0
nodo_chancay_01,2262720000,234.9,7.41,21.5,15.1,16.4,1.19,false,0
nodo_chancay_01,2262780000,237.7,7.29,15.0,14.8,17.0,1.19,false,0
nodo_chancay_01,2262840000,226.3,7.27,13.9,15.4,17.1,1.21,false,0
nodo_chancay_01,2262900000,233.4,7.4,20.4,15.0,17.3,1.21,false,0
nodo_chancay_01,2262960000,233.4,7.39,12.4,14.7,17.3,1.26,false,0
nodo_chancay_01,2263020000,237.4,7.23,12.6,15.2,17.5,1.24,false,0
nodo_chancay_01,2263080000,239.9,7.48,18.7,14.7,17.8,1.16,false,0
nodo_chancay_01,2263140000,248.1,7.39,18.3,15.2,17.4,1.2,false,0
nodo_chancay_01,2263200000,225.3,7.34,16.8,14.8,16.7,1.22,false,0
nodo_chancay_01,2263260000,244.6,7.3,18.3,15.2,17.2,1.19,false,0
nodo_chancay_01,2263320000,231.2,7.47,21.9,15.2,16.9,1.15,false,0
nodo_chancay_01,2263380000,219.1,7.32,11.6,14.7,17.2,1.18,false,0
nodo_chancay_01,2263440000,223.5,7.41,19.5,14.8,17.2,1.2,false,0
nodo_chancay_01,2263500000,234.7,7.37,18.9,14.9,16.9,1.16,false,0
nodo_chancay_01,2263560000,237.2,7.34,30.4,15.1,17.3,1.21,false,0
nodo_chancay_01,2263620000,219.8,7.26,22.0,15.0,17.4,1.15,false,0
nodo_chancay_01,2263680000,222.4,7.52,13.3,15.0,17.0,1.16,false,0
nodo_chancay_01,2263740000,224.7,7.29,17.2,14.6,18.0,1.19,false,0
nodo_chancay_01,2263800000,221.4,7.3,16.5,15.0,17.5,1.2,false,0
nodo_chancay_01,2263860000,211.2,7.52,26.9,15.2,17.4,1.22,false,0
nodo_chancay_01,2263920000,207.8,7.38,19.6,15.4,17.0,1.17,false,0
nodo_chancay_01,2263980000,226.2,7.42,14.0,14.7,17.3,1.19,false,0
nodo_chancay_01,2264040000,232.5,7.54,14.3,15.3,17.7,1.18,false,0
nodo_chancay_01,2264100000,236.6,7.54,12.9,15.0,17.5,1.18,false,0
nodo_chancay_01,2264160000,216.4,7.34,13.2,15.3,17.8,1.21,false,0
nodo_chancay_01,2264220000,216.5,7.51,23.5,14.7,17.5,1.22,false,0
nodo_chancay_01,2264280000,224.7,7.23,14.8,14.9,17.9,1.23,false,0
nodo_chancay_01,2264340000,230.0,7.21,22.4,15.2,17.0,1.2,false,0
nodo_chancay_01,2264400000,240.1,7.39,16.9,15.2,17.2,1.15,false,0
nodo_chancay_01,2264460000,237.2,7.38,10.1,14.9,17.9,1.23,false,0
nodo_chancay_01,2264520000,226.3,7.45,10.2,15.0,17.8,1.11,false,0
nodo_chancay_01,2264580000,233.6,7.44,12.7,15.0,17.1,1.19,false,0
nodo_chancay_01,2264640000,221.6,7.46,20.4,15.2,17.3,1.23,false,0
nodo_chancay_01,2264700000,230.7,7.55,16.8,14.9,18.3,1.18,false,0
nodo_chancay_01,2264760000,229.4,7.59,6.1,15.1,18.1,1.13,false,0
nodo_chancay_01,2264820000,244.0,7.48,12.1,14.9,17.5,1.22,false,0
nodo_chancay_01,2264880000,234.9,7.39,15.4,15.1,16.8,1.2,false,0
nodo_chancay_01,2264940000,222.3,7.37,16.0,14.8,17.3,1.24,false,0
nodo_chancay_01,2265000000,222.4,7.39,7.5,15.2,18.0,1.21,false,0
nodo_chancay_01,2265060000,226.7,7.33,10.5,15.4,17.8,1.19,false,0
nodo_chancay_01,2265120000,214.4,7.48,14.4,15.3,17.4,1.2,false,0
nodo_chancay_01,2265180000,227.7,7.49,9.3,14.8,18.3,1.26,false,0
nodo_chancay_01,2265240000,228.6,7.33,9.0,14.8,17.6,1.19,false,0
nodo_chancay_01,2265300000,234.7,7.37,13.5,15.3,17.8,1.22,false,0
nodo_chancay_01,2265360000,236.1,7.21,19.8,15.0,17.9,1.21,false,0
nodo_chancay_01,2265420000,231.0,7.38,15.7,15.3,17.8,1.16,false,0
nodo_chancay_01,2265480000,213.7,7.39,11.1,15.1,18.3,1.2,false,0
nodo_chancay_01,2265540000,217.8,7.28,15.9,15.1,18.2,1.26,false,0
nodo_chancay_01,2265600000,223.9,7.34,12.0,15.1,17.6,1.24,false,0
nodo_chancay_01,2265660000,236.5,7.27,17.5,15.3,17.7,1.22,false,0
nodo_chancay_01,2265720000,236.2,7.23,10.7,15.0,17.6,1.2,false,0
nodo_chancay_01,2265780000,227.5,7.54,11.7,15.2,18.2,1.16,false,0
nodo_chancay_01,2265840000,253.6,7.23,15.0,15.1,18.2,1.24,false,0
nodo_chancay_01,2265900000,245.6,7.4,18.4,15.0,17.6,1.27,false,0
nodo_chancay_01,2265960000,242.4,7.49,19.1,15.2,18.2,1.24,false,0
nodo_chancay_01,2266020000,237.0,7.53,18.2,15.1,17.9,1.23,false,0
nodo_chancay_01,2266080000,234.6,7.28,25.5,15.3,17.1,1.18,false,0
nodo_chancay_01,2266140000,233.9,7.52,16.6,15.5,18.1,1.18,false,0
nodo_chancay_01,2266200000,211.9,7.41,16.8,15.2,17.7,1.18,false,0
nodo_chancay_01,2266260000,219.5,7.45,14.4,15.3,17.9,1.17,false,0
nodo_chancay_01,2266320000,227.8,7.57,11.1,15.2,17.6,1.22,false,0
nodo_chancay_01,2266380000,231.3,7.45,14.8,15.4,17.8,1.23,false,0
nodo_chancay_01,2266440000,228.8,7.3,15.0,14.8,18.0,1.18,false,0
nodo_chancay_01,2266500000,232.7,7.18,14.1,15.2,18.9,1.19,false,0
nodo_chancay_01,2266560000,209.0,7.45,13.8,15.4,17.5,1.2,false,0
nodo_chancay_01,2266620000,235.1,7.43,22.1,15.0,18.7,1.15,false,0
nodo_chancay_01,2266680000,230.6,7.31,9.4,15.3,17.4,1.2,false,0
nodo_chancay_01,2266740000,228.1,7.41,12.0,15.1,18.1,1.21,false,0
nodo_chancay_01,2266800000,239.3,7.25,11.4,15.0,17.8,1.22,false,0
nodo_chancay_01,2266860000,219.5,7.43,20.3,15.2,17.9,1.21,false,0
nodo_chancay_01,2266920000,227.6,7.26,20.9,15.2,17.8,1.17,false,0
nodo_chancay_01,2266980000,232.8,7.51,14.2,15.2,18.0,1.18,false,0
nodo_chancay_01,2267040000,221.5,7.6,11.5,15.1,18.5,1.12,false,0
nodo_chancay_01,2267100000,210.0,7.42,14.1,14.8,17.8,1.19,false,0
nodo_chancay_01,2267160000,218.5,7.43,23.1,15.3,17.8,1.19,false,0
nodo_chancay_01,2267220000,229.4,7.45,5.7,15.2,18.3,1.19,false,0
nodo_chancay_01,2267280000,227.5,7.42,15.2,15.0,18.8,1.24,false,0
nodo_chancay_01,2267340000,229.8,7.28,13.7,14.6,18.6,1.22,false,0
nodo_chancay_01,2267400000,223.4,7.53,11.2,15.2,18.4,1.19,false,0
nodo_chancay_01,2267460000,216.9,7.44,17.3,15.1,18.8,1.2,false,0
nodo_chancay_01,2267520000,231.4,7.45,14.5,15.0,18.4,1.23,false,0
nodo_chancay_01,2267580000,228.3,7.49,10.4,14.6,18.5,1.24,false,0
nodo_chancay_01,2267640000,236.4,7.49,23.7,14.8,18.6,1.18,false,0
nodo_chancay_01,2267700000,222.5,7.51,9.8,15.1,18.2,1.19,false,0
nodo_chancay_01,2267760000,209.8,7.44,15.2,15.1,18.3,1.18,false,0
nodo_chancay_01,2267820000,204.0,7.3,15.4,14.8,17.6,1.18,false,0
nodo_chancay_01,2267880000,226.0,7.43,17.7,15.2,19.0,1.15,false,0
nodo_chancay_01,2267940000,231.3,7.39,13.5,15.0,18.6,1.19,false,0
nodo_chancay_01,2268000000,227.7,7.3,11.6,15.1,18.2,1.24,false,0
nodo_chancay_01,2268060000,224.3,7.54,20.6,15.3,18.5,1.24,false,0
nodo_chancay_01,2268120000,214.1,7.37,11.4,14.9,18.1,1.21,false,0
nodo_chancay_01,2268180000,211.1,7.41,5.1,15.2,18.8,1.25,false,0
nodo_chancay_01,2268240000,233.7,7.32,14.1,15.4,19.1,1.22,false,0
nodo_chancay_01,2268300000,227.7,7.38,21.0,15.2,18.6,1.22,false,0
nodo_chancay_01,2268360000,226.4,7.48,16.7,14.7,18.7,1.23,false,0
nodo_chancay_01,2268420000,214.6,7.59,10.8,15.2,18.6,1.22,false,0
nodo_chancay_01,2268480000,220.3,7.24,17.4,15.1,19.7,1.13,false,0
nodo_chancay_01,2268540000,230.5,7.39,14.2,14.8,18.2,1.23,false,0
nodo_chancay_01,2268600000,232.8,7.08,14.9,15.2,19.1,1.21,false,0
nodo_chancay_01,2268660000,228.4,7.35,10.1,15.4,18.4,1.18,false,0
nodo_chancay_01,2268720000,243.8,7.4,17.4,15.4,18.6,1.22,false,0
nodo_chancay_01,2268780000,224.2,7.41,16.4,15.2,19.0,1.2,false,0
nodo_chancay_01,2268840000,242.9,7.55,10.8,15.5,19.3,1.23,false,0
nodo_chancay_01,2268900000,232.2,7.37,20.3,15.3,18.8,1.24,false,0
nodo_chancay_01,2268960000,231.1,7.55,15.7,15.4,19.4,1.2,false,0
nodo_chancay_01,2269020000,239.3,7.41,21.1,14.8,19.3,1.23,false,0
nodo_chancay_01,2269080000,223.8,7.34,9.9,14.9,19.2,1.21,false,0
nodo_chancay_01,2269140000,226.7,7.41,20.2,15.2,20.0,1.2,false,0
nodo_chancay_01,2269200000,217.8,7.4,15.2,14.8,19.2,1.23,false,0
nodo_chancay_01,2269260000,239.4,7.41,16.0,15.3,19.1,1.2,false,0
nodo_chancay_01,2269320000,233.4,7.32,23.0,15.1,18.5,1.21,false,0
nodo_chancay_01,2269380000,241.0,7.32,15.9,15.3,19.5,1.25,false,0
nodo_chancay_01,2269440000,232.0,7.5,14.4,15.3,19.1,1.27,false,0
nodo_chancay_01,2269500000,241.0,7.5,16.0,15.3,18.9,1.22,false,0
nodo_chancay_01,2269560000,222.5,7.31,19.0,14.9,19.0,1.2,false,0
nodo_chancay_01,2269620000,239.9,7.38,12.8,15.6,19.3,1.25,false,0
nodo_chancay_01,2269680000,226.0,7.43,9.4,15.0,19.6,1.23,false,0
nodo_chancay_01,2269740000,230.0,7.47,11.3,15.0,19.1,1.22,false,0
nodo_chancay_01,2269800000,237.3,7.41,14.3,15.7,19.6,1.19,false,0
nodo_chancay_01,2269860000,253.3,7.51,12.3,15.0,19.0,1.2,false,0
nodo_chancay_01,2269920000,238.2,7.38,13.2,15.4,18.5,1.18,false,0
nodo_chancay_01,2269980000,239.1,7.54,17.9,15.0,18.8,1.23,false,0
nodo_chancay_01,2270040000,224.5,7.65,17.1,15.0,18.7,1.22,false,0
nodo_chancay_01,2270100000,231.6,7.4,7.6,15.5,19.3,1.16,false,0
nodo_chancay_01,2270160000,229.0,7.43,16.0,15.2,18.8,1.17,false,0
nodo_chancay_01,2270220000,244.1,7.3,22.1,15.3,19.2,1.25,false,0
nodo_chancay_01,2270280000,228.5,7.37,14.3,15.4,19.5,1.21,false,0
nodo_chancay_01,2270340000,243.3,7.41,11.9,15.6,19.3,1.27,false,0
nodo_chancay_01,2270400000,217.0,7.46,26.0,15.0,19.2,1.2,false,0
nodo_chancay_01,2270460000,244.0,7.37,16.1,15.7,18.9,1.26,false,0
nodo_chancay_01,2270520000,221.4,7.46,14.7,15.2,18.9,1.18,false,0
nodo_chancay_01,2270580000,238.5,7.35,18.4,15.1,19.2,1.2,false,0
nodo_chancay_01,2270640000,221.4,7.49,12.5,15.2,19.7,1.21,false,0
nodo_chancay_01,2270700000,236.2,7.43,12.8,15.4,18.5,1.17,false,0
nodo_chancay_01,2270760000,220.4,7.43,14.7,15.4,19.4,1.21,false,0
nodo_chancay_01,2270820000,240.4,7.34,20.7,15.2,18.4,1.22,false,0
nodo_chancay_01,2270880000,238.5,7.38,21.9,15.4,20.1,1.24,false,0
nodo_chancay_01,2270940000,224.0,7.35,13.9,15.3,18.7,1.21,false,0
nodo_chancay_01,2271000000,235.8,7.48,9.7,15.5,18.9,1.2,false,0
nodo_chancay_01,2271060000,239.5,7.25,13.9,15.1,18.9,1.26,false,0
nodo_chancay_01,2271120000,220.8,7.32,13.5,15.5,19.6,1.19,false,0
nodo_chancay_01,2271180000,219.7,7.51,11.5,15.4,19.5,1.23,false,0
nodo_chancay_01,2271240000,219.3,7.41,18.2,15.7,19.7,1.22,false,0
nodo_chancay_01,2271300000,217.9,7.51,22.5,15.3,19.6,1.19,false,0
nodo_chancay_01,2271360000,219.2,7.47,21.4,15.5,19.4,1.2,false,0
nodo_chancay_01,2271420000,239.2,7.48,14.6,15.4,19.3,1.19,false,0
nodo_chancay_01,2271480000,235.6,7.43,10.3,15.0,19.3,1.16,false,0
nodo_chancay_01,2271540000,213.0,7.32,20.0,15.4,19.7,1.16,false,0
nodo_chancay_01,2271600000,224.9,7.4,11.9,15.6,19.9,1.17,false,0
nodo_chancay_01,2271660000,218.4,7.27,7.1,15.6,19.3,1.18,false,0
nodo_chancay_01,2271720000,238.6,7.37,21.9,15.2,19.5,1.13,false,0
nodo_chancay_01,2271780000,225.5,7.34,10.9,15.4,19.7,1.18,false,0
nodo_chancay_01,2271840000,214.6,7.2,19.6,15.5,20.8,1.22,false,0
nodo_chancay_01,2271900000,231.7,7.43,13.0,15.6,20.4,1.28,false,0
nodo_chancay_01,2271960000,236.1,7.42,8.8,15.5,19.2,1.17,false,0
nodo_chancay_01,2272020000,220.5,7.52,11.1,15.1,19.7,1.17,false,0
nodo_chancay_01,2272080000,227.4,7.27,0.0,15.3,19.7,1.26,false,0
nodo_chancay_01,2272140000,221.0,7.5,8.7,15.5,19.9,1.19,false,0
nodo_chancay_01,2272200000,242.4,7.16,18.4,15.6,19.8,1.21,false,0
nodo_chancay_01,2272260000,225.7,7.38,13.3,15.6,20.5,1.25,false,0
nodo_chancay_01,2272320000,222.8,7.59,15.3,15.6,20.1,1.21,false,0
nodo_chancay_01,2272380000,229.5,7.39,18.9,15.3,19.8,1.21,false,0
nodo_chancay_01,2272440000,227.9,7.32,21.6,15.7,19.9,1.21,false,0
nodo_chancay_01,2272500000,236.9,7.38,20.5,15.7,20.2,1.23,false,0
nodo_chancay_01,2272560000,242.2,7.47,20.1,15.8,19.6,1.2,false,0
nodo_chancay_01,2272620000,242.2,7.36,9.0,15.5,20.2,1.25,false,0
nodo_chancay_01,2272680000,226.2,7.43,7.5,15.5,20.7,1.2,false,0
nodo_chancay_01,2272740000,233.1,7.43,5.9,15.3,19.8,1.23,false,0
nodo_chancay_01,2272800000,244.9,7.44,15.8,15.6,19.7,1.16,false,0
nodo_chancay_01,2272860000,245.3,7.49,20.2,15.7,20.3,1.14,false,0
nodo_chancay_01,2272920000,221.2,7.59,15.6,15.6,19.9,1.19,false,0
nodo_chancay_01,2272980000,235.9,7.4,16.2,15.2,20.2,1.17,false,0
nodo_chancay_01,2273040000,234.2,7.42,24.0,15.5,19.9,1.19,false,0
nodo_chancay_01,2273100000,239.3,7.27,17.3,15.7,19.9,1.24,false,0
nodo_chancay_01,2273160000,242.4,7.48,12.8,15.4,20.2,1.19,false,0
nodo_chancay_01,2273220000,219.6,7.53,4.9,15.5,20.8,1.23,false,0
nodo_chancay_01,2273280000,223.1,7.46,21.3,15.3,20.2,1.25,false,0
nodo_chancay_01,2273340000,239.1,7.25,14.0,15.5,19.7,1.21,false,0
nodo_chancay_01,2273400000,231.5,7.35,17.8,15.8,20.7,1.19,false,0
nodo_chancay_01,2273460000,207.7,7.4,5.5,15.5,20.3,1.21,false,0
nodo_chancay_01,2273520000,213.3,7.3,18.3,15.9,20.5,1.21,false,0
nodo_chancay_01,2273580000,236.6,7.6,14.5,15.8,20.0,1.14,false,0
nodo_chancay_01,2273640000,238.4,7.43,4.8,15.5,20.6,1.2,false,0
nodo_chancay_01,2273700000,216.5,7.48,8.9,15.9,20.4,1.15,false,0
nodo_chancay_01,2273760000,241.0,7.48,10.4,15.8,20.4,1.21,false,0
nodo_chancay_01,2273820000,228.0,7.4,11.0,15.6,19.9,1.24,false,0
nodo_chancay_01,2273880000,219.8,7.27,8.8,15.9,20.1,1.24,false,0
nodo_chancay_01,2273940000,224.4,7.47,14.0,15.7,20.8,1.22,false,0
nodo_chancay_01,2274000000,217.8,7.59,18.4,15.6,20.7,1.17,false,0
nodo_chancay_01,2274060000,223.8,7.35,17.5,15.3,21.0,1.15,false,0
nodo_chancay_01,2274120000,211.3,7.33,13.1,15.5,21.1,1.2,false,0
nodo_chancay_01,2274180000,229.3,7.47,18.4,16.0,20.8,1.17,false,0
nodo_chancay_01,2274240000,235.9,7.48,28.6,15.8,20.6,1.17,false,0
nodo_chancay_01,2274300000,216.5,7.5,15.8,15.6,20.2,1.19,false,0
nodo_chancay_01,2274360000,230.2,7.38,8.8,15.5,20.8,1.24,false,0
nodo_chancay_01,2274420000,222.0,7.38,15.2,15.7,20.8,1.23,false,0
nodo_chancay_01,2274480000,236.7,7.13,15.6,15.8,20.9,1.22,false,0
nodo_chancay_01,2274540000,206.9,7.4,7.3,15.7,20.6,1.18,false,0
nodo_chancay_01,2274600000,237.1,7.33,17.9,15.9,19.9,1.15,false,0
nodo_chancay_01,2274660000,211.8,7.17,12.5,15.6,20.9,1.18,false,0
nodo_chancay_01,2274720000,227.9,7.58,20.0,15.9,21.3,1.2,false,0
nodo_chancay_01,2274780000,222.9,7.41,14.7,15.9,21.6,1.23,false,0
nodo_chancay_01,2274840000,226.4,7.21,14.6,15.9,20.8,1.21,false,0
nodo_chancay_01,2274900000,214.7,7.43,20.0,15.6,21.0,1.18,false,0
nodo_chancay_01,2274960000,246.6,7.58,12.1,15.9,20.7,1.18,false,0
nodo_chancay_01,2275020000,217.1,7.51,8.8,16.1,20.4,1.22,false,0
nodo_chancay_01,2275080000,217.9,7.49,14.8,16.1,21.0,1.23,false,0
nodo_chancay_01,2275140000,247.9,7.27,6.9,15.7,21.2,1.23,false,0
nodo_chancay_01,2275200000,233.2,7.34,10.5,15.8,21.1,1.23,false,0
nodo_chancay_01,2275260000,217.5,7.3,20.5,15.8,21.0,1.15,false,0
nodo_chancay_01,2275320000,228.7,7.39,12.2,15.9,21.4,1.19,false,0
nodo_chancay_01,2275380000,227.6,7.47,16.4,15.9,21.2,1.21,false,0
nodo_chancay_01,2275440000,213.1,7.43,3.1,15.5,21.8,1.2,false,0
nodo_chancay_01,2275500000,222.4,7.3,18.5,15.9,20.8,1.17,false,0
nodo_chancay_01,2275560000,229.7,7.37,10.6,15.9,20.1,1.21,false,0
nodo_chancay_01,2275620000,242.7,7.49,12.0,15.4,21.1,1.23,false,0
nodo_chancay_01,2275680000,228.1,7.44,19.7,15.9,21.0,1.22,false,0
nodo_chancay_01,2275740000,228.9,7.43,15.9,16.0,21.2,1.18,false,0
nodo_chancay_01,2275800000,221.8,7.3,14.3,15.7,20.5,1.17,false,0
nodo_chancay_01,2275860000,241.0,7.41,15.6,15.4,21.3,1.2,false,0
nodo_chancay_01,2275920000,239.0,7.28,17.9,16.3,20.7,1.2,false,0
